id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms,price,availability_365,availability_30,number_of_reviews,review_scores_rating,host_is_superhost,host_response_rate,instant_bookable,occupancy_rate
32234583,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,222.0,346,20,2,3.5,False,95.0,True,0.05205479452054795
32234710,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,2,1.0,2.0,2.0,296.0,340,21,1,5.0,False,95.0,True,0.06849315068493156
32235074,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,4,1.0,2.0,2.0,431.0,338,19,2,5.0,False,95.0,True,0.07397260273972606
32235121,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,4,1.0,2.0,2.0,392.0,308,25,2,5.0,False,95.0,True,0.15616438356164386
32235168,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,4,1.0,2.0,2.0,347.0,305,19,0,,False,95.0,True,0.1643835616438356
32235313,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,6,1.0,3.0,2.0,617.0,295,14,3,4.33,False,95.0,True,0.1917808219178082
32235358,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,6,1.0,3.0,2.0,508.0,316,11,13,4.77,False,95.0,True,0.13424657534246576
32235546,241644101,Centrum-Oost,52.36503982543945,4.909975051879883,Entire serviced apartment,Entire home/apt,4,1.0,2.0,2.0,384.0,355,25,10,5.0,False,95.0,True,0.0273972602739726
32275591,7912474,Westerpark,52.39388,4.87883,Private room in rental unit,Private room,2,1.0,1.0,1.5,100.0,266,6,64,4.84,True,100.0,False,0.27123287671232876
32284450,82063024,De Pijp - Rivierenbuurt,52.35256,4.89978,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,171.0,35,0,20,4.8,False,100.0,False,0.904109589041096
32337426,242773168,Centrum-West,52.37675,4.89334,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,219.0,30,18,74,4.65,False,96.0,False,0.9178082191780822
32393519,241819753,Centrum-Oost,52.36057,4.89395,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,248.0,259,7,1,5.0,False,,True,0.2904109589041096
32413659,243419758,Centrum-Oost,52.37317,4.90755,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,278.0,106,6,100,4.83,True,100.0,True,0.7095890410958905
32459939,23731358,Centrum-West,52.3808,4.88086,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,299.0,19,0,18,5.0,False,,False,0.947945205479452
32464492,104518399,Centrum-Oost,52.36186,4.90518,Houseboat,Entire home/apt,4,2.0,4.0,1.0,366.0,221,3,243,4.95,True,100.0,False,0.3945205479452055
32485135,243087395,De Baarsjes - Oud-West,52.36798,4.86633,Room in hotel,Hotel room,2,1.0,1.0,2.5,153.0,360,25,3726,4.87,True,99.0,True,0.013698630136986356
32485826,222356269,De Pijp - Rivierenbuurt,52.35331,4.89781,Private room in rental unit,Private room,2,0.0,1.0,1.0,100.0,339,14,43,4.65,True,100.0,True,0.07123287671232881
32485928,222356269,De Pijp - Rivierenbuurt,52.35232,4.89795,Private room in rental unit,Private room,2,0.0,1.0,1.0,89.0,324,5,102,4.89,True,100.0,True,0.11232876712328765
32559296,203731852,Oud-Noord,52.38976,4.91841,Private room in serviced apartment,Private room,2,1.0,1.0,1.0,177.0,237,9,54,4.69,True,100.0,True,0.3506849315068493
32624963,245267147,Oud-Noord,52.38323,4.90427,Room in hostel,Hotel room,1,1.0,1.0,1.0,236.0,154,1,87,4.62,False,,True,0.5780821917808219
32624973,245267147,Oud-Noord,52.38516,4.90316,Room in hostel,Hotel room,2,1.0,1.0,1.0,242.0,107,0,126,4.32,False,,True,0.7068493150684931
32683114,80299632,De Pijp - Rivierenbuurt,52.35383,4.90189,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,316.0,222,0,6,5.0,False,,False,0.39178082191780816
32687052,148514657,Oostelijk Havengebied - Indische Buurt,52.37082,4.94039,Private room in condo,Private room,2,1.0,1.0,1.0,104.0,44,6,134,4.95,True,100.0,False,0.8794520547945206
32687211,3077295,Oud-Noord,52.39249,4.9055,Entire townhouse,Entire home/apt,4,2.0,3.0,1.5,240.0,7,0,13,5.0,False,,False,0.9808219178082191
32707589,245938143,Centrum-Oost,52.363205,4.886709,Private room in bed and breakfast,Private room,3,2.0,3.0,1.0,268.0,6,6,95,4.83,False,100.0,True,0.9835616438356164
32752079,93612196,Geuzenveld - Slotermeer,52.37119,4.82086,Entire home,Entire home/apt,4,5.0,6.0,2.0,362.0,72,0,3,5.0,False,100.0,False,0.8027397260273973
32774062,18856416,Oud-Noord,52.39254859421694,4.906590331474749,Entire home,Entire home/apt,4,4.0,5.0,2.0,248.0,129,0,0,,False,,False,0.6465753424657534
32802243,12464622,Oud-Noord,52.3924,4.91525,Entire home,Entire home/apt,2,1.0,1.0,1.0,137.0,10,0,3,5.0,False,,False,0.9726027397260274
32861412,221374705,Centrum-West,52.38754,4.88702,Private room in rental unit,Private room,2,1.0,2.0,1.0,159.0,111,1,129,4.86,False,100.0,True,0.6958904109589041
32879140,156772850,De Baarsjes - Oud-West,52.37137,4.85691,Entire condo,Entire home/apt,4,2.0,2.0,1.5,550.0,267,27,17,4.88,False,,False,0.2684931506849315
32884063,247401638,Oud-Oost,52.35665549691783,4.917576002409747,Entire townhouse,Entire home/apt,2,1.0,1.0,1.5,196.0,364,29,9,4.89,False,100.0,False,0.002739726027397249
32888043,247427991,Centrum-West,52.3776,4.89546,Private room in condo,Private room,2,1.0,1.0,1.0,147.0,173,1,444,4.82,True,100.0,True,0.526027397260274
32948155,58983438,Bos en Lommer,52.37594,4.85627,Entire condo,Entire home/apt,4,2.0,3.0,1.5,288.0,15,0,8,5.0,False,100.0,False,0.9589041095890412
32952959,13960296,De Aker - Nieuw Sloten,52.3439075880622,4.792243507459449,Entire home,Entire home/apt,4,4.0,4.0,2.0,513.0,256,0,7,4.86,False,100.0,False,0.29863013698630136
32974828,8801297,Bos en Lommer,52.37663,4.86173,Private room in rental unit,Private room,2,1.0,1.0,1.0,103.0,246,1,457,4.91,True,100.0,True,0.32602739726027397
32981392,37976243,Oostelijk Havengebied - Indische Buurt,52.36379,4.93596,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,180.0,31,0,5,5.0,False,100.0,False,0.915068493150685
32982335,35003425,Zuid,52.3413314819336,4.8466901779174805,Private room in houseboat,Private room,2,1.0,1.0,1.0,148.0,307,5,190,4.96,True,100.0,True,0.1589041095890411
33026828,79394277,Watergraafsmeer,52.34053,4.92,Entire home,Entire home/apt,7,5.0,5.0,2.0,760.0,83,0,24,5.0,False,,False,0.7726027397260273
33083786,248992792,Slotervaart,52.34951,4.84217,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,300.0,8,0,30,4.93,False,,True,0.9780821917808219
33087274,10483759,De Baarsjes - Oud-West,52.3717,4.86495,Private room in rental unit,Private room,1,1.0,1.0,1.5,90.0,64,14,77,4.96,False,50.0,False,0.8246575342465754
33089191,17280723,Slotervaart,52.36333,4.84242,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,167.0,15,7,8,5.0,False,100.0,False,0.9589041095890412
33259235,249828335,Zuid,52.34244,4.85656,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,456.0,355,22,25,4.76,True,100.0,True,0.0273972602739726
33260736,750244,Oud-Oost,52.36252,4.92542,Entire rental unit,Entire home/apt,4,4.0,4.0,1.0,254.0,16,0,5,4.6,False,,False,0.9561643835616438
33306697,100504574,De Pijp - Rivierenbuurt,52.35203,4.88837,Entire condo,Entire home/apt,2,1.0,1.0,1.0,480.0,362,27,4,5.0,False,,False,0.008219178082191747
33341681,3674207,De Baarsjes - Oud-West,52.36099,4.85776,Entire rental unit,Entire home/apt,4,3.0,4.0,1.5,400.0,75,0,12,4.83,False,100.0,False,0.7945205479452055
33357667,18004684,Centrum-West,52.37767808347946,4.881350752718592,Entire condo,Entire home/apt,2,1.0,1.0,1.0,258.0,7,1,34,4.91,True,100.0,False,0.9808219178082191
33357705,24700402,De Pijp - Rivierenbuurt,52.34209,4.9129,Private room in houseboat,Private room,3,1.0,2.0,1.0,142.0,33,4,197,4.91,True,100.0,False,0.9095890410958904
33359533,2847616,Westerpark,52.39056,4.88719,Private room in houseboat,Private room,2,1.0,1.0,1.5,199.0,333,10,87,4.85,True,100.0,True,0.0876712328767123
33361465,2847616,Westerpark,52.39056,4.88719,Private room in houseboat,Private room,2,0.0,1.0,1.5,204.0,331,9,89,4.85,True,100.0,True,0.0931506849315068
33364999,8088712,Centrum-Oost,52.36188,4.89629,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,393.0,317,9,71,4.86,False,100.0,True,0.1315068493150685
33386604,92847102,Oud-Noord,52.39559,4.9161,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,158.0,248,20,7,4.29,False,100.0,False,0.32054794520547947
33424512,251533418,Geuzenveld - Slotermeer,52.37328,4.821,Entire home,Entire home/apt,4,5.0,7.0,1.5,200.0,59,0,10,4.8,False,100.0,False,0.8383561643835616
33426492,13764503,Centrum-Oost,52.37233,4.9099,Houseboat,Entire home/apt,3,1.0,2.0,1.0,321.0,355,26,68,4.74,False,95.0,False,0.0273972602739726
33439715,244695471,De Baarsjes - Oud-West,52.36226,4.86405,Room in boutique hotel,Hotel room,4,1.0,3.0,1.0,288.0,151,19,189,4.69,True,100.0,True,0.5863013698630137
33448591,251983944,Centrum-Oost,52.36011,4.88851,Private room in condo,Private room,4,1.0,4.0,1.0,168.0,233,7,264,4.5,False,100.0,True,0.3616438356164383
33587988,68255627,Oud-Noord,52.39028549194336,4.906190872192383,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,127.0,216,10,385,4.92,True,100.0,False,0.40821917808219177
33610577,46697571,Centrum-West,52.36683,4.89413,Private room in condo,Private room,2,1.0,1.0,1.5,125.0,325,6,347,4.96,True,100.0,False,0.1095890410958904
33677630,4412129,IJburg - Zeeburgereiland,52.35656,4.9957,Entire home,Entire home/apt,4,2.0,2.0,1.0,230.0,171,25,8,4.88,False,100.0,False,0.5315068493150685
33677866,253837793,Centrum-Oost,52.36348,4.88624,Private room in condo,Private room,2,1.0,2.0,1.0,188.0,54,1,107,4.98,True,100.0,False,0.8520547945205479
33684134,7351191,Oud-Oost,52.35307,4.92044,Private room in rental unit,Private room,1,0.0,2.0,1.5,79.0,78,2,168,4.84,True,100.0,True,0.7863013698630137
33730178,249828335,Zuid,52.3444,4.85718,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,319.0,364,29,28,4.96,True,100.0,True,0.002739726027397249
33730236,249828335,Zuid,52.34286,4.85686,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,287.0,345,16,59,4.86,True,100.0,True,0.0547945205479452
33734417,73937898,Bijlmer-Centrum,52.3173,4.95538,Private room in townhouse,Private room,4,2.0,2.0,1.0,153.0,11,11,195,4.69,True,100.0,False,0.9698630136986301
33865629,176320082,Centrum-Oost,52.36292,4.88628,Private room in rental unit,Private room,2,1.0,2.0,1.0,68.0,348,17,490,4.49,False,99.0,True,0.046575342465753455
33877752,46439693,Noord-Oost,52.406845,4.932963,Entire home,Entire home/apt,4,3.0,4.0,2.5,275.0,9,0,14,4.86,False,100.0,False,0.9753424657534246
33937030,13764503,Centrum-Oost,52.37314,4.90631,Houseboat,Entire home/apt,4,2.0,2.0,2.0,551.0,357,27,63,4.81,False,95.0,False,0.021917808219178103
33979895,224480862,De Baarsjes - Oud-West,52.3746,4.86134,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,240.0,8,8,9,4.67,False,100.0,False,0.9780821917808219
33980766,244695471,De Baarsjes - Oud-West,52.36189,4.86455,Room in boutique hotel,Private room,3,1.0,2.0,1.0,257.0,353,21,216,4.63,True,100.0,True,0.0328767123287671
33986110,256615763,Centrum-Oost,52.37267,4.90286,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,147.0,288,3,297,4.98,True,100.0,True,0.21095890410958906
34008858,190794929,Oostelijk Havengebied - Indische Buurt,52.35962,4.9361,Private room in rental unit,Private room,2,1.0,1.0,1.0,57.0,13,3,272,4.85,False,100.0,True,0.9643835616438357
34087777,13142543,Zuid,52.34543,4.86498,Room in bed and breakfast,Hotel room,4,2.0,2.0,1.0,230.0,300,7,299,4.86,True,100.0,False,0.17808219178082196
34108976,244695471,De Baarsjes - Oud-West,52.36189,4.86455,Room in boutique hotel,Private room,4,1.0,2.0,1.0,299.0,317,19,114,4.53,True,100.0,True,0.1315068493150685
34110514,257554404,Westerpark,52.39164,4.88529,Boat,Entire home/apt,12,5.0,10.0,2.0,381.0,0,0,12,4.83,False,,False,1.0
34174819,190794929,Oud-Oost,52.35796,4.93609,Private room in rental unit,Private room,2,1.0,1.0,1.0,57.0,44,5,211,4.79,False,100.0,True,0.8794520547945206
34268932,258734095,Oostelijk Havengebied - Indische Buurt,52.36576,4.93927,Entire loft,Entire home/apt,4,2.0,2.0,1.0,261.0,61,2,27,4.96,False,100.0,False,0.8328767123287671
34274076,9598561,Oud-Oost,52.35609,4.90872,Entire home,Entire home/apt,6,3.0,4.0,2.0,360.0,8,0,9,5.0,False,,False,0.9780821917808219
34312839,208405723,De Aker - Nieuw Sloten,52.3494,4.81515,Private room in home,Private room,3,2.0,2.0,1.5,107.0,1,1,46,4.72,False,90.0,False,0.9972602739726028
34321791,13693219,Oostelijk Havengebied - Indische Buurt,52.35988,4.93393,Entire condo,Entire home/apt,3,2.0,2.0,1.0,182.0,42,0,25,4.56,False,100.0,False,0.8849315068493151
34362837,18412998,Bos en Lommer,52.378,4.85956,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,324.0,76,25,7,4.86,False,,False,0.7917808219178082
34384920,56047639,De Pijp - Rivierenbuurt,52.34382,4.90403,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,409.0,241,7,39,4.95,False,100.0,False,0.3397260273972603
34385797,21004084,Centrum-Oost,52.36470335329404,4.885698577338037,Private room in home,Private room,2,1.0,1.0,1.0,139.0,0,0,36,4.94,True,100.0,False,1.0
34386174,259584738,Centrum-West,52.36877,4.88335,Private room in rental unit,Private room,2,0.0,1.0,1.0,178.0,93,3,308,4.7,False,83.0,True,0.7452054794520548
34433258,2659319,Oud-Noord,52.39058,4.92468,Private room in townhouse,Private room,2,1.0,1.0,1.5,100.0,214,4,230,4.92,True,100.0,False,0.41369863013698627
34474647,53826158,De Baarsjes - Oud-West,52.36738,4.86109,Entire condo,Entire home/apt,2,1.0,1.0,1.5,250.0,75,1,14,5.0,False,100.0,False,0.7945205479452055
34508925,14542751,De Pijp - Rivierenbuurt,52.34584,4.91206,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,335.0,8,8,5,5.0,False,100.0,False,0.9780821917808219
34551064,7438608,De Aker - Nieuw Sloten,52.34234611905011,4.797028750418208,Private room in guest suite,Private room,4,1.0,4.0,1.5,114.0,319,6,180,4.76,True,100.0,False,0.126027397260274
34559989,22473934,Zuid,52.35247,4.85537,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,200.0,20,19,31,4.97,False,100.0,False,0.9452054794520548
34587245,808981,Centrum-West,52.36997,4.88255,Private room in houseboat,Private room,2,1.0,1.0,1.0,310.0,45,0,157,4.94,True,100.0,False,0.8767123287671232
34592724,86485258,De Pijp - Rivierenbuurt,52.355687,4.895900999999999,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,216.0,79,9,13,5.0,False,100.0,False,0.7835616438356164
34640050,20254262,Centrum-Oost,52.36747360229492,4.90609884262085,Entire condo,Entire home/apt,4,2.0,3.0,2.0,495.0,318,12,306,4.85,True,100.0,True,0.12876712328767126
34714475,261838195,Oud-Oost,52.36112,4.91662,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,158.0,8,0,21,4.95,False,100.0,False,0.9780821917808219
34750770,260802154,Centrum-West,52.37646,4.89361,Private room in loft,Private room,4,2.0,3.0,1.0,262.0,26,4,243,4.86,True,100.0,False,0.9287671232876712
34777504,262236782,Centrum-West,52.38590838050218,4.88861608556787,Private room in loft,Private room,2,0.0,1.0,0.0,250.0,122,3,62,5.0,True,100.0,False,0.6657534246575343
34936516,227579844,Zuid,52.35373,4.85667,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,286.0,18,0,17,4.94,False,100.0,False,0.9506849315068493
34957765,6103754,De Baarsjes - Oud-West,52.36695,4.85171,Entire rental unit,Entire home/apt,2,2.0,2.0,1.0,171.0,362,27,0,,False,100.0,False,0.008219178082191747
34995643,15118667,De Pijp - Rivierenbuurt,52.35144,4.90057,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,251.0,5,3,7,5.0,False,100.0,False,0.9863013698630136
35019438,129273914,Noord-Oost,52.37882,4.99758,Entire home,Entire home/apt,4,2.0,3.0,2.0,488.0,253,0,1,5.0,False,,False,0.3068493150684931
35104980,108755153,Centrum-West,52.37264,4.89288,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,434.0,12,0,42,4.79,True,,False,0.9671232876712329
35106057,264430076,Oostelijk Havengebied - Indische Buurt,52.37262,4.95041,Private room in townhouse,Private room,2,1.0,1.0,1.0,125.0,75,10,198,4.91,True,100.0,True,0.7945205479452055
35118042,2720513,De Pijp - Rivierenbuurt,52.35336,4.89209,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,275.0,9,9,3,5.0,False,67.0,False,0.9753424657534246
35118660,43514574,IJburg - Zeeburgereiland,52.36214,4.98206,Houseboat,Entire home/apt,6,4.0,5.0,1.5,364.0,52,0,22,4.73,False,100.0,False,0.8575342465753425
35157940,163592969,Noord-West,52.411499,4.916014,Private room in condo,Private room,2,1.0,1.0,1.5,72.0,48,9,172,4.88,True,100.0,True,0.8684931506849315
35176645,12343147,Centrum-Oost,52.37141799926758,4.905816078186035,Boat,Entire home/apt,4,1.0,2.0,1.5,254.0,107,1,238,4.84,True,100.0,False,0.7068493150684931
35305112,144091903,De Baarsjes - Oud-West,52.37113,4.86628,Entire condo,Entire home/apt,2,1.0,1.0,1.0,216.0,0,0,22,4.77,False,100.0,False,1.0
35326837,203731852,Westerpark,52.37883,4.873,Room in serviced apartment,Hotel room,2,1.0,1.0,1.0,185.0,225,5,55,4.85,True,100.0,True,0.3835616438356164
35338675,12981929,Bijlmer-Oost,52.32316,4.98323,Entire home,Entire home/apt,6,4.0,2.0,1.5,270.0,147,0,2,5.0,False,,False,0.5972602739726027
35363695,59871118,Centrum-West,52.3756,4.87802,Entire condo,Entire home/apt,2,1.0,1.0,1.0,270.0,23,0,14,4.93,False,100.0,False,0.936986301369863
35394324,503491020,Oud-Oost,52.35358,4.91353,Room in boutique hotel,Hotel room,2,1.0,1.0,1.0,291.0,0,0,275,4.68,False,,True,1.0
35441950,16583473,Zuid,52.35353,4.847,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,123.0,365,30,0,,True,100.0,False,0.0
35504192,244695471,De Baarsjes - Oud-West,52.36226,4.86405,Room in boutique hotel,Private room,2,1.0,1.0,1.0,208.0,344,14,25,4.88,True,100.0,True,0.05753424657534245
35538022,267329034,Oostelijk Havengebied - Indische Buurt,52.37172,4.93748,Private room in condo,Private room,2,1.0,2.0,1.5,125.0,68,16,151,4.89,True,100.0,False,0.8136986301369863
35592652,8262925,Centrum-West,52.37102,4.87598,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,207.0,9,1,26,4.92,True,100.0,False,0.9753424657534246
35610949,19212223,De Baarsjes - Oud-West,52.36556,4.87667,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,197.0,2,0,32,4.66,False,100.0,False,0.9945205479452055
35612947,13025857,Bos en Lommer,52.3752,4.84719,Entire home,Entire home/apt,2,1.0,1.0,1.5,208.0,41,9,36,4.92,True,100.0,False,0.8876712328767123
35680215,37417111,De Pijp - Rivierenbuurt,52.35183627925528,4.897947269836438,Entire condo,Entire home/apt,2,1.0,1.0,1.0,358.0,362,27,12,4.92,False,100.0,False,0.008219178082191747
35693822,148343641,De Baarsjes - Oud-West,52.36981,4.86771,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,252.0,0,0,24,5.0,False,100.0,False,1.0
35800057,125558465,Oud-Oost,52.35703,4.92154,Private room in condo,Private room,3,1.0,3.0,1.0,130.0,67,7,321,4.88,True,100.0,False,0.8164383561643835
35822324,32195443,De Pijp - Rivierenbuurt,52.35459,4.90052,Entire rental unit,Entire home/apt,4,3.0,4.0,1.0,390.0,133,0,24,4.79,False,100.0,False,0.6356164383561644
35836337,9757980,De Baarsjes - Oud-West,52.36473,4.86785,Entire condo,Entire home/apt,2,1.0,1.0,1.0,185.0,17,5,17,4.88,True,100.0,False,0.9534246575342465
35859398,225183279,De Pijp - Rivierenbuurt,52.35241,4.89325,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,300.0,11,2,48,4.85,False,100.0,False,0.9698630136986301
35868713,6740740,Geuzenveld - Slotermeer,52.38354,4.82512,Entire townhouse,Entire home/apt,4,3.0,3.0,2.0,190.0,40,0,0,,False,50.0,False,0.8904109589041096
36111700,2737834,Buitenveldert - Zuidas,52.335,4.87115,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,139.0,68,0,3,4.67,False,0.0,False,0.8136986301369863
36115043,108745863,Geuzenveld - Slotermeer,52.37918,4.79243,Private room in townhouse,Private room,4,2.0,2.0,1.5,105.0,81,23,56,4.88,True,71.0,False,0.7780821917808219
36163133,15375958,Westerpark,52.38444,4.87947,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,250.0,41,0,14,5.0,False,100.0,False,0.8876712328767123
36200648,241336,Centrum-West,52.37767239940954,4.881187598462526,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,284.0,88,28,0,,False,100.0,False,0.7589041095890411
36233004,711896,Gaasperdam - Driemond,52.306393,4.97845,Private room in condo,Private room,2,2.0,3.0,1.0,74.0,84,24,41,4.83,True,90.0,False,0.7698630136986302
36259851,2175668,Noord-West,52.41209,4.90662,Entire home,Entire home/apt,5,3.0,3.0,2.0,300.0,152,6,7,4.43,False,100.0,False,0.5835616438356164
